report_month,report_year,insurer_sno,insurer,category,premium_month_cr,premium_ytd_cr,premium_month_py_cr,premium_ytd_py_cr,premium_ytd_var_pct,policies_month,policies_ytd,policies_month_py,policies_ytd_py,policies_ytd_var_pct,source_file
January,2016,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.4,7.95,1.26,7.16,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,14.56,164.97,13.1,148.47,11.2,14.0,168.0,13.0,155.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Total,1094.43,9380.31,984.99,8442.28,11.2,102578.0,731234.0,94372.0,672735.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.04,24.48,2.74,22.03,11.2,79.0,684.0,73.0,629.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,22.91,205.95,20.62,185.36,11.2,15585.0,118886.0,14338.0,109375.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,12.35,66.46,11.12,59.81,11.2,1.0,2.0,1.0,2.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.34,49.04,4.81,44.14,11.2,5.0,56.0,5.0,52.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,45.54,345.93,40.99,311.34,11.2,16656.0,119628.0,15324.0,110058.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,16.55,90.35,14.9,81.32,11.2,227.0,1651.0,209.0,1519.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,30.31,274.5,27.28,247.05,11.2,4838.0,40021.0,4451.0,36819.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,10.47,62.74,9.42,56.47,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.03,0.58,0.03,0.52,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,4.54,53.3,4.09,47.97,11.2,1.0,8.0,1.0,7.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,62.8,481.48,56.52,433.33,11.2,5133.0,41681.0,4722.0,38347.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,15.88,296.73,14.29,267.06,11.2,131.0,1831.0,121.0,1685.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,160.77,1344.64,144.69,1210.18,11.2,19883.0,192398.0,18292.0,177006.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2.65,11.93,2.38,10.74,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.43,26.12,0.39,23.51,11.2,1.0,25.0,1.0,23.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,24.78,44.88,22.3,40.39,11.2,27.0,135.0,25.0,124.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,202.47,1724.3,182.22,1551.87,11.2,19729.0,194389.0,18151.0,178838.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,,PRIVATE,Individual Single Premium,738.36,5840.84,664.52,5256.76,11.2,12697.0,88854.0,11681.0,81746.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,,PRIVATE,Individual Non Single Premium,2477.16,18204.76,2229.44,16384.28,11.2,351790.0,3013303.0,323647.0,2772239.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,,PRIVATE,Group Single Premium,1230.68,13203.39,1107.61,11883.05,11.2,53.0,469.0,49.0,431.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,,PRIVATE,Group Non Single Premium,14.26,135.88,12.83,122.29,11.2,9.0,146.0,8.0,134.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,,PRIVATE,Group Yearly Renewable Premium,228.67,2455.73,205.8,2210.16,11.2,296.0,2832.0,272.0,2605.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,,PRIVATE,Total,4758.99,39840.61,4283.09,35856.55,11.2,374909.0,3105604.0,344916.0,2857156.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,1014.89,14238.77,913.4,12814.89,11.2,48386.0,438988.0,44515.0,403869.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,1551.09,11586.61,1395.98,10427.95,11.2,1431433.0,7650003.0,1316918.0,7038003.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,4839.92,53289.54,4355.93,47960.59,11.2,21.0,177.0,19.0,163.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,31.26,2916.43,28.13,2624.79,11.2,400.0,3150.0,368.0,2898.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,26.23,278.78,23.61,250.9,11.2,1254.0,10476.0,1154.0,9638.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,27.0,LIFE INSURANCE CORPORATION OF INDIA,Total,7602.48,82310.14,6842.23,74079.13,11.2,1467872.0,8102794.0,1350442.0,7454570.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
January,2016,27.0,INDUSTRY TOTAL,Total,12360.69,122150.75,11124.62,109935.68,11.2,1841916.0,11208397.0,1694563.0,10311725.0,8.5,raw_files/DetailedReportofNB_Archive_2016_January.xls
February,2016,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.54,69.99,7.69,62.99,11.2,106.0,1018.0,98.0,937.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,93.06,910.62,83.75,819.56,11.2,11612.0,125983.0,10683.0,115904.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,100.45,1161.24,90.4,1045.12,11.2,4.0,32.0,4.0,29.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.27,33.65,0.24,30.28,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,4.08,38.91,3.67,35.02,11.2,5.0,241.0,5.0,222.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,214.94,2214.42,193.45,1992.98,11.2,12331.0,127274.0,11345.0,117092.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,12.85,121.42,11.56,109.28,11.2,304.0,3167.0,280.0,2914.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,18.35,123.97,16.52,111.57,11.2,2346.0,17179.0,2158.0,15805.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,10.34,59.82,9.31,53.84,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.03,0.0,0.03,11.2,1.0,3.0,1.0,3.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,42.7,305.24,38.43,274.72,11.2,2767.0,20349.0,2546.0,18721.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.77,6.29,0.69,5.66,11.2,88.0,261.0,81.0,240.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,13.63,66.12,12.27,59.51,11.2,1652.0,9815.0,1520.0,9030.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.71,1.27,0.64,1.14,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.16,0.77,0.14,0.69,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,1.87,28.31,1.68,25.48,11.2,5.0,70.0,5.0,64.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,16.75,102.76,15.08,92.48,11.2,1707.0,10146.0,1570.0,9334.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,72.05,733.5,64.84,660.15,11.2,267.0,2765.0,246.0,2544.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,302.67,2232.05,272.4,2008.85,11.2,33193.0,311543.0,30538.0,286620.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,38.18,219.81,34.36,197.83,11.2,1.0,10.0,1.0,9.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,0.68,42.52,0.61,38.27,11.2,1.0,225.0,1.0,207.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,5.0,AXIS MAX LIFE INSURANCE LIMITED,Total,423.11,3227.87,380.8,2905.08,11.2,34253.0,314543.0,31513.0,289380.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,4.13,25.92,3.72,23.33,11.2,72.0,500.0,66.0,460.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,153.7,1140.41,138.33,1026.37,11.2,22646.0,209552.0,20834.0,192788.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,239.86,1624.58,215.87,1462.12,11.2,1.0,32.0,1.0,29.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,8.0,96.32,7.2,86.69,11.2,15.0,75.0,14.0,69.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,6.0,BAJAJ LIFE INSURANCE LIMITED,Total,403.38,2887.23,363.04,2598.51,11.2,23010.0,210158.0,21169.0,193345.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.03,0.33,0.03,0.3,11.2,2.0,14.0,2.0,13.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,0.68,18.85,0.61,16.97,11.2,447.0,7754.0,411.0,7134.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,0.0,3.01,0.0,2.71,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.92,11.52,0.83,10.37,11.2,6.0,49.0,6.0,45.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,1.65,33.71,1.48,30.34,11.2,468.0,7818.0,431.0,7193.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.69,46.16,1.52,41.54,11.2,26.0,1617.0,24.0,1488.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,31.59,261.88,28.43,235.69,11.2,5711.0,53651.0,5254.0,49359.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,9.61,65.33,8.65,58.8,11.2,2.0,9.0,2.0,8.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.08,1.51,0.07,1.36,11.2,1.0,2.0,1.0,2.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,44.01,374.89,39.61,337.4,11.2,5862.0,55279.0,5393.0,50857.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,13.27,222.21,11.94,199.99,11.2,111.0,1915.0,102.0,1762.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,76.21,444.22,68.59,399.8,11.2,10369.0,85158.0,9539.0,78345.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,16.32,361.11,14.69,325.0,11.2,1.0,6.0,1.0,6.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.25,1.89,0.22,1.7,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,1.51,80.72,1.36,72.65,11.2,5.0,39.0,5.0,36.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,107.64,1110.15,96.88,999.14,11.2,10465.0,87119.0,9628.0,80149.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.11,3.38,0.1,3.04,11.2,1112.0,2523.0,1023.0,2321.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,23.82,185.37,21.44,166.83,11.2,3847.0,36624.0,3539.0,33694.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.2,7.17,1.08,6.45,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.09,1.64,0.08,1.48,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.03,2.71,0.03,2.44,11.2,1.0,17.0,1.0,16.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,24.38,200.28,21.94,180.25,11.2,4822.0,39163.0,4436.0,36030.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,5.78,44.14,5.2,39.73,11.2,84.0,631.0,77.0,581.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,34.56,264.26,31.1,237.83,11.2,7504.0,71272.0,6904.0,65570.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.05,0.34,0.05,0.31,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.92,9.87,1.73,8.88,11.2,1.0,13.0,1.0,12.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.91,30.81,5.32,27.73,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Total,48.07,349.43,43.26,314.49,11.2,7599.0,71916.0,6991.0,66163.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.16,1.52,0.14,1.37,11.2,11.0,75.0,10.0,69.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,21.08,143.45,18.97,129.1,11.2,3062.0,24745.0,2817.0,22765.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,7.02,33.92,6.32,30.53,11.2,1.0,3.0,1.0,3.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,13.61,41.66,12.25,37.49,11.2,1.0,14.0,1.0,13.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,40.54,220.55,36.49,198.5,11.2,2969.0,24837.0,2731.0,22850.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,155.05,1749.63,139.55,1574.67,11.2,2045.0,20617.0,1881.0,18968.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,337.01,3239.91,303.31,2915.92,11.2,45112.0,465184.0,41503.0,427969.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,569.2,4807.86,512.28,4327.07,11.2,10.0,87.0,9.0,80.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,24.83,122.03,22.35,109.83,11.2,5.0,43.0,5.0,40.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Total,1105.13,9919.43,994.62,8927.49,11.2,48277.0,485931.0,44415.0,447057.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,243.2,1283.24,218.88,1154.92,11.2,2176.0,13744.0,2002.0,12644.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,330.86,2462.9,297.77,2216.61,11.2,35167.0,311904.0,32354.0,286952.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,169.15,1065.5,152.24,958.95,11.2,1.0,41.0,1.0,38.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.01,0.01,0.01,0.01,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,242.57,1441.52,218.31,1297.37,11.2,144.0,1447.0,132.0,1331.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,984.5,6253.17,886.05,5627.85,11.2,37357.0,327136.0,34368.0,300965.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.21,16.7,1.99,15.03,11.2,78.0,688.0,72.0,633.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,66.11,412.61,59.5,371.35,11.2,13733.0,96256.0,12634.0,88556.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
February,2016,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,37.53,547.24,33.78,492.52,11.2,10.0,101.0,9.0,93.0,8.5,raw_files/DetailedReportofNB_Archive_2016_February.xls
